Author: Spencer Rodgers, Date 1/8/2021
Missile X, Missile Y, Target X, Target Y,AccelM, Separation, Time 
0,0,894.693,1788.72,0,0,0
2.68408,5.36616,897.693,1788.72,-11.657,2000,0.01
5.37837,10.7272,900.693,1788.72,-11.6628,1995.34,0.02
8.08287,16.0831,903.693,1788.72,-11.6685,1990.69,0.03
10.7976,21.4338,906.693,1788.72,-11.6742,1986.04,0.04
13.5225,26.7794,909.693,1788.72,-11.6799,1981.4,0.05
16.2576,32.1197,912.693,1788.72,-11.6855,1976.76,0.06
19.0028,37.4549,915.693,1788.72,-11.691,1972.12,0.07
21.7583,42.7847,918.693,1788.72,-11.6965,1967.48,0.08
24.5239,48.1093,921.693,1788.72,-11.7019,1962.85,0.09
27.2998,53.4286,924.693,1788.72,-11.7073,1958.22,0.1
30.0857,58.7426,927.693,1788.72,-11.7126,1953.6,0.11
32.8819,64.0512,930.693,1788.72,-11.7178,1948.98,0.12
35.6882,69.3545,933.693,1788.72,-11.723,1944.36,0.13
38.5046,74.6524,936.693,1788.72,-11.7281,1939.75,0.14
41.3312,79.9449,939.693,1788.72,-11.7332,1935.14,0.15
44.1679,85.2319,942.693,1788.72,-11.7382,1930.54,0.16
47.0148,90.5135,945.693,1788.72,-11.7431,1925.93,0.17
49.8718,95.7897,948.693,1788.72,-11.748,1921.34,0.18
52.7389,101.06,951.693,1788.72,-11.7528,1916.74,0.19
55.6161,106.325,954.693,1788.72,-11.7576,1912.15,0.2
58.5034,111.585,957.693,1788.72,-11.7623,1907.56,0.21
61.4008,116.839,960.693,1788.72,-11.7669,1902.98,0.22
64.3083,122.088,963.693,1788.72,-11.7715,1898.4,0.23
67.2259,127.33,966.693,1788.72,-11.776,1893.82,0.24
70.1536,132.568,969.693,1788.72,-11.7805,1889.25,0.25
73.0913,137.799,972.693,1788.72,-11.7849,1884.68,0.26
76.0392,143.025,975.693,1788.72,-11.7892,1880.11,0.27
78.997,148.245,978.693,1788.72,-11.7934,1875.55,0.28
81.9649,153.46,981.693,1788.72,-11.7976,1870.99,0.29
84.9429,158.669,984.693,1788.72,-11.8018,1866.44,0.3
87.9309,163.872,987.693,1788.72,-11.8059,1861.89,0.31
90.9289,169.069,990.693,1788.72,-11.8099,1857.34,0.32
93.937,174.261,993.693,1788.72,-11.8138,1852.79,0.33
96.955,179.446,996.693,1788.72,-11.8177,1848.25,0.34
99.9831,184.626,999.693,1788.72,-11.8215,1843.72,0.35
103.021,189.8,1002.69,1788.72,-11.8253,1839.18,0.36
106.069,194.968,1005.69,1788.72,-11.8289,1834.65,0.37
109.127,200.131,1008.69,1788.72,-11.8326,1830.13,0.38
112.195,205.287,1011.69,1788.72,-11.8361,1825.61,0.39
115.273,210.437,1014.69,1788.72,-11.8396,1821.09,0.4
118.361,215.582,1017.69,1788.72,-11.843,1816.57,0.41
121.459,220.72,1020.69,1788.72,-11.8464,1812.06,0.42
124.567,225.852,1023.69,1788.72,-11.8497,1807.55,0.43
127.684,230.979,1026.69,1788.72,-11.8529,1803.05,0.44
130.812,236.099,1029.69,1788.72,-11.856,1798.55,0.45
133.95,241.213,1032.69,1788.72,-11.8591,1794.05,0.46
137.097,246.322,1035.69,1788.72,-11.8621,1789.56,0.47
140.254,251.424,1038.69,1788.72,-11.8651,1785.07,0.48
143.422,256.52,1041.69,1788.72,-11.868,1780.58,0.49
146.599,261.609,1044.69,1788.72,-11.8708,1776.1,0.5
149.786,266.693,1047.69,1788.72,-11.8735,1771.62,0.51
152.982,271.771,1050.69,1788.72,-11.8762,1767.15,0.52
156.189,276.842,1053.69,1788.72,-11.8788,1762.68,0.53
159.406,281.907,1056.69,1788.72,-11.8814,1758.21,0.54
162.632,286.965,1059.69,1788.72,-11.8839,1753.74,0.55
165.868,292.018,1062.69,1788.72,-11.8863,1749.28,0.56
169.114,297.064,1065.69,1788.72,-11.8886,1744.83,0.57
172.37,302.104,1068.69,1788.72,-11.8909,1740.37,0.58
175.635,307.138,1071.69,1788.72,-11.893,1735.92,0.59
178.91,312.165,1074.69,1788.72,-11.8952,1731.48,0.6
182.195,317.186,1077.69,1788.72,-11.8972,1727.03,0.61
185.49,322.2,1080.69,1788.72,-11.8992,1722.6,0.62
188.795,327.208,1083.69,1788.72,-11.9011,1718.16,0.63
192.109,332.21,1086.69,1788.72,-11.903,1713.73,0.64
195.433,337.205,1089.69,1788.72,-11.9047,1709.3,0.65
198.767,342.193,1092.69,1788.72,-11.9064,1704.88,0.66
202.11,347.175,1095.69,1788.72,-11.9081,1700.46,0.67
205.463,352.151,1098.69,1788.72,-11.9096,1696.04,0.68
208.826,357.12,1101.69,1788.72,-11.9111,1691.62,0.69
212.198,362.083,1104.69,1788.72,-11.9125,1687.21,0.7
215.58,367.039,1107.69,1788.72,-11.9139,1682.81,0.71
218.972,371.988,1110.69,1788.72,-11.9151,1678.41,0.72
222.373,376.931,1113.69,1788.72,-11.9163,1674.01,0.73
225.784,381.867,1116.69,1788.72,-11.9174,1669.61,0.74
229.205,386.797,1119.69,1788.72,-11.9185,1665.22,0.75
232.635,391.719,1122.69,1788.72,-11.9195,1660.83,0.76
236.074,396.636,1125.69,1788.72,-11.9204,1656.45,0.77
239.524,401.545,1128.69,1788.72,-11.9212,1652.07,0.78
242.982,406.448,1131.69,1788.72,-11.922,1647.69,0.79
246.451,411.344,1134.69,1788.72,-11.9226,1643.32,0.8
249.929,416.233,1137.69,1788.72,-11.9233,1638.95,0.81
253.416,421.115,1140.69,1788.72,-11.9238,1634.58,0.82
256.913,425.991,1143.69,1788.72,-11.9243,1630.22,0.83
260.419,430.86,1146.69,1788.72,-11.9246,1625.86,0.84
263.935,435.722,1149.69,1788.72,-11.925,1621.5,0.85
267.46,440.577,1152.69,1788.72,-11.9252,1617.15,0.86
270.995,445.425,1155.69,1788.72,-11.9254,1612.8,0.87
274.539,450.267,1158.69,1788.72,-11.9255,1608.46,0.88
278.093,455.101,1161.69,1788.72,-11.9255,1604.12,0.89
281.656,459.929,1164.69,1788.72,-11.9254,1599.78,0.9
285.229,464.749,1167.69,1788.72,-11.9253,1595.45,0.91
288.81,469.563,1170.69,1788.72,-11.9251,1591.11,0.92
292.402,474.369,1173.69,1788.72,-11.9248,1586.79,0.93
296.002,479.169,1176.69,1788.72,-11.9244,1582.47,0.94
299.612,483.961,1179.69,1788.72,-11.924,1578.15,0.95
303.231,488.747,1182.69,1788.72,-11.9235,1573.83,0.96
306.86,493.525,1185.69,1788.72,-11.9229,1569.52,0.97
310.497,498.297,1188.69,1788.72,-11.9222,1565.21,0.98
314.145,503.061,1191.69,1788.72,-11.9215,1560.9,0.99
317.801,507.818,1194.69,1788.72,-11.9206,1556.6,1
321.467,512.568,1197.69,1788.72,-11.9198,1552.31,1.01
325.141,517.311,1200.69,1788.72,-11.9188,1548.01,1.02
328.826,522.047,1203.69,1788.72,-11.9177,1543.72,1.03
332.519,526.776,1206.69,1788.72,-11.9166,1539.43,1.04
336.221,531.497,1209.69,1788.72,-11.9154,1535.15,1.05
339.933,536.211,1212.69,1788.72,-11.9141,1530.87,1.06
343.654,540.918,1215.69,1788.72,-11.9128,1526.59,1.07
347.384,545.618,1218.69,1788.72,-11.9113,1522.32,1.08
351.123,550.31,1221.69,1788.72,-11.9098,1518.05,1.09
354.871,554.995,1224.69,1788.72,-11.9083,1513.79,1.1
358.629,559.673,1227.69,1788.72,-11.9066,1509.53,1.11
362.395,564.344,1230.69,1788.72,-11.9048,1505.27,1.12
366.171,569.007,1233.69,1788.72,-11.903,1501.01,1.13
369.955,573.663,1236.69,1788.72,-11.9011,1496.76,1.14
373.749,578.311,1239.69,1788.72,-11.8992,1492.52,1.15
377.552,582.952,1242.69,1788.72,-11.8971,1488.27,1.16
381.363,587.586,1245.69,1788.72,-11.895,1484.03,1.17
385.184,592.212,1248.69,1788.72,-11.8928,1479.79,1.18
389.013,596.831,1251.69,1788.72,-11.8905,1475.56,1.19
392.852,601.443,1254.69,1788.72,-11.8881,1471.33,1.2
396.7,606.047,1257.69,1788.72,-11.8857,1467.11,1.21
400.556,610.643,1260.69,1788.72,-11.8832,1462.88,1.22
404.422,615.232,1263.69,1788.72,-11.8806,1458.67,1.23
408.296,619.814,1266.69,1788.72,-11.8779,1454.45,1.24
412.179,624.387,1269.69,1788.72,-11.8752,1450.24,1.25
416.071,628.954,1272.69,1788.72,-11.8723,1446.03,1.26
419.972,633.513,1275.69,1788.72,-11.8694,1441.83,1.27
423.882,638.064,1278.69,1788.72,-11.8664,1437.63,1.28
427.8,642.608,1281.69,1788.72,-11.8634,1433.43,1.29
431.728,647.144,1284.69,1788.72,-11.8602,1429.23,1.3
435.664,651.672,1287.69,1788.72,-11.857,1425.04,1.31
439.609,656.193,1290.69,1788.72,-11.8537,1420.86,1.32
443.562,660.706,1293.69,1788.72,-11.8503,1416.67,1.33
447.524,665.212,1296.69,1788.72,-11.8469,1412.49,1.34
451.496,669.71,1299.69,1788.72,-11.8433,1408.32,1.35
455.475,674.2,1302.69,1788.72,-11.8397,1404.15,1.36
459.464,678.682,1305.69,1788.72,-11.836,1399.98,1.37
463.461,683.157,1308.69,1788.72,-11.8323,1395.81,1.38
467.467,687.624,1311.69,1788.72,-11.8284,1391.65,1.39
471.481,692.083,1314.69,1788.72,-11.8245,1387.49,1.4
475.504,696.535,1317.69,1788.72,-11.8205,1383.34,1.41
479.535,700.979,1320.69,1788.72,-11.8164,1379.19,1.42
483.575,705.414,1323.69,1788.72,-11.8122,1375.04,1.43
487.624,709.843,1326.69,1788.72,-11.808,1370.89,1.44
491.681,714.263,1329.69,1788.72,-11.8037,1366.75,1.45
495.747,718.675,1332.69,1788.72,-11.7993,1362.62,1.46
499.821,723.08,1335.69,1788.72,-11.7948,1358.48,1.47
503.904,727.477,1338.69,1788.72,-11.7902,1354.35,1.48
507.995,731.866,1341.69,1788.72,-11.7856,1350.23,1.49
512.095,736.247,1344.69,1788.72,-11.7809,1346.1,1.5
516.203,740.62,1347.69,1788.72,-11.7761,1341.98,1.51
520.319,744.985,1350.69,1788.72,-11.7712,1337.87,1.52
524.444,749.342,1353.69,1788.72,-11.7663,1333.76,1.53
528.577,753.692,1356.69,1788.72,-11.7613,1329.65,1.54
532.719,758.033,1359.69,1788.72,-11.7562,1325.54,1.55
536.868,762.367,1362.69,1788.72,-11.751,1321.44,1.56
541.026,766.692,1365.69,1788.72,-11.7457,1317.34,1.57
545.193,771.01,1368.69,1788.72,-11.7404,1313.25,1.58
549.368,775.319,1371.69,1788.72,-11.735,1309.16,1.59
553.551,779.621,1374.69,1788.72,-11.7295,1305.07,1.6
557.742,783.914,1377.69,1788.72,-11.7239,1300.98,1.61
561.941,788.2,1380.69,1788.72,-11.7183,1296.9,1.62
566.149,792.477,1383.69,1788.72,-11.7125,1292.83,1.63
570.365,796.746,1386.69,1788.72,-11.7067,1288.75,1.64
574.589,801.008,1389.69,1788.72,-11.7009,1284.68,1.65
578.821,805.261,1392.69,1788.72,-11.6949,1280.61,1.66
583.061,809.506,1395.69,1788.72,-11.6889,1276.55,1.67
587.309,813.743,1398.69,1788.72,-11.6827,1272.49,1.68
591.565,817.972,1401.69,1788.72,-11.6766,1268.44,1.69
595.83,822.192,1404.69,1788.72,-11.6703,1264.38,1.7
600.102,826.405,1407.69,1788.72,-11.6639,1260.33,1.71
604.383,830.61,1410.69,1788.72,-11.6575,1256.29,1.72
608.671,834.806,1413.69,1788.72,-11.651,1252.24,1.73
612.968,838.994,1416.69,1788.72,-11.6444,1248.2,1.74
617.272,843.174,1419.69,1788.72,-11.6378,1244.17,1.75
621.584,847.346,1422.69,1788.72,-11.6311,1240.14,1.76
625.905,851.509,1425.69,1788.72,-11.6242,1236.11,1.77
630.233,855.665,1428.69,1788.72,-11.6174,1232.08,1.78
634.569,859.812,1431.69,1788.72,-11.6104,1228.06,1.79
638.913,863.951,1434.69,1788.72,-11.6034,1224.04,1.8
643.264,868.081,1437.69,1788.72,-11.5962,1220.03,1.81
647.624,872.204,1440.69,1788.72,-11.5891,1216.02,1.82
651.991,876.318,1443.69,1788.72,-11.5818,1212.01,1.83
656.366,880.424,1446.69,1788.72,-11.5744,1208,1.84
660.749,884.522,1449.69,1788.72,-11.567,1204,1.85
665.14,888.611,1452.69,1788.72,-11.5595,1200,1.86
669.538,892.692,1455.69,1788.72,-11.552,1196.01,1.87
673.944,896.765,1458.69,1788.72,-11.5443,1192.02,1.88
678.358,900.829,1461.69,1788.72,-11.5366,1188.03,1.89
682.779,904.885,1464.69,1788.72,-11.5288,1184.05,1.9
687.208,908.933,1467.69,1788.72,-11.5209,1180.07,1.91
691.645,912.972,1470.69,1788.72,-11.513,1176.09,1.92
696.089,917.003,1473.69,1788.72,-11.505,1172.11,1.93
700.541,921.026,1476.69,1788.72,-11.4969,1168.14,1.94
705,925.04,1479.69,1788.72,-11.4887,1164.18,1.95
709.467,929.046,1482.69,1788.72,-11.4805,1160.21,1.96
713.941,933.044,1485.69,1788.72,-11.4721,1156.25,1.97
718.423,937.033,1488.69,1788.72,-11.4638,1152.3,1.98
722.912,941.014,1491.69,1788.72,-11.4553,1148.34,1.99
727.409,944.986,1494.69,1788.72,-11.4467,1144.39,2
731.913,948.95,1497.69,1788.72,-11.4381,1140.44,2.01
736.424,952.906,1500.69,1788.72,-11.4294,1136.5,2.02
740.943,956.853,1503.69,1788.72,-11.4207,1132.56,2.03
745.469,960.792,1506.69,1788.72,-11.4119,1128.62,2.04
750.003,964.722,1509.69,1788.72,-11.4029,1124.69,2.05
754.544,968.644,1512.69,1788.72,-11.394,1120.76,2.06
759.092,972.557,1515.69,1788.72,-11.3849,1116.83,2.07
763.648,976.462,1518.69,1788.72,-11.3758,1112.91,2.08
768.21,980.358,1521.69,1788.72,-11.3666,1108.99,2.09
772.78,984.246,1524.69,1788.72,-11.3573,1105.07,2.1
777.357,988.126,1527.69,1788.72,-11.348,1101.16,2.11
781.942,991.997,1530.69,1788.72,-11.3386,1097.25,2.12
786.533,995.859,1533.69,1788.72,-11.3291,1093.34,2.13
791.132,999.713,1536.69,1788.72,-11.3195,1089.44,2.14
795.737,1003.56,1539.69,1788.72,-11.3099,1085.54,2.15
800.35,1007.4,1542.69,1788.72,-11.3002,1081.64,2.16
804.97,1011.22,1545.69,1788.72,-11.2904,1077.75,2.17
809.597,1015.04,1548.69,1788.72,-11.2806,1073.86,2.18
814.231,1018.85,1551.69,1788.72,-11.2707,1069.97,2.19
818.872,1022.66,1554.69,1788.72,-11.2607,1066.09,2.2
823.52,1026.45,1557.69,1788.72,-11.2507,1062.21,2.21
828.175,1030.24,1560.69,1788.72,-11.2406,1058.33,2.22
832.837,1034.01,1563.69,1788.72,-11.2304,1054.46,2.23
837.505,1037.78,1566.69,1788.72,-11.2201,1050.59,2.24
842.181,1041.54,1569.69,1788.72,-11.2098,1046.72,2.25
846.864,1045.29,1572.69,1788.72,-11.1994,1042.86,2.26
851.553,1049.04,1575.69,1788.72,-11.1889,1039,2.27
856.249,1052.77,1578.69,1788.72,-11.1784,1035.14,2.28
860.952,1056.5,1581.69,1788.72,-11.1678,1031.28,2.29
865.662,1060.22,1584.69,1788.72,-11.1571,1027.43,2.3
870.379,1063.92,1587.69,1788.72,-11.1464,1023.59,2.31
875.102,1067.62,1590.69,1788.72,-11.1356,1019.74,2.32
879.832,1071.32,1593.69,1788.72,-11.1247,1015.9,2.33
884.569,1075,1596.69,1788.72,-11.1138,1012.06,2.34
889.313,1078.67,1599.69,1788.72,-11.1028,1008.23,2.35
894.063,1082.34,1602.69,1788.72,-11.0917,1004.4,2.36
898.819,1085.99,1605.69,1788.72,-11.0806,1000.57,2.37
903.583,1089.64,1608.69,1788.72,-11.0693,996.742,2.38
908.353,1093.28,1611.69,1788.72,-11.0581,992.921,2.39
913.129,1096.91,1614.69,1788.72,-11.0467,989.102,2.4
917.912,1100.54,1617.69,1788.72,-11.0353,985.287,2.41
922.702,1104.15,1620.69,1788.72,-11.0239,981.474,2.42
927.498,1107.76,1623.69,1788.72,-11.0123,977.665,2.43
932.301,1111.35,1626.69,1788.72,-11.0007,973.86,2.44
937.11,1114.94,1629.69,1788.72,-10.9891,970.057,2.45
941.925,1118.52,1632.69,1788.72,-10.9774,966.258,2.46
946.747,1122.09,1635.69,1788.72,-10.9656,962.461,2.47
951.575,1125.65,1638.69,1788.72,-10.9537,958.668,2.48
956.41,1129.21,1641.69,1788.72,-10.9418,954.878,2.49
961.251,1132.75,1644.69,1788.72,-10.9298,951.091,2.5
966.098,1136.29,1647.69,1788.72,-10.9178,947.308,2.51
970.951,1139.81,1650.69,1788.72,-10.9057,943.527,2.52
975.811,1143.33,1653.69,1788.72,-10.8935,939.75,2.53
980.677,1146.84,1656.69,1788.72,-10.8813,935.976,2.54
985.55,1150.34,1659.69,1788.72,-10.869,932.205,2.55
990.428,1153.84,1662.69,1788.72,-10.8566,928.437,2.56
995.313,1157.32,1665.69,1788.72,-10.8442,924.672,2.57
1000.2,1160.8,1668.69,1788.72,-10.8317,920.91,2.58
1005.1,1164.26,1671.69,1788.72,-10.8192,917.152,2.59
1010,1167.72,1674.69,1788.72,-10.8066,913.396,2.6
1014.91,1171.17,1677.69,1788.72,-10.7939,909.644,2.61
1019.83,1174.61,1680.69,1788.72,-10.7812,905.895,2.62
1024.75,1178.04,1683.69,1788.72,-10.7684,902.149,2.63
