Author: Spencer Rodgers, Date 1/6/2021, Score = 2.21327, Intercept Time = 1.69
Missile X, Missile Y, Target X, Target Y, AccelM, Separation, Time 
0,0,-120.264,338.256,0,359,0
1.17934,3.53865,-118.158,338.924,-0.116024,355.984,0.01
2.34132,7.08304,-116.056,339.606,-0.192806,352.972,0.02
3.48873,10.6322,-113.958,340.303,-0.235319,349.967,0.03
4.62396,14.1852,-111.866,341.015,-0.248013,346.969,0.04
5.74901,17.7415,-109.779,341.742,-0.234846,343.981,0.05
6.86556,21.3005,-107.697,342.483,-0.199321,341.003,0.06
7.97501,24.8617,-105.621,343.239,-0.144521,338.036,0.07
9.07853,28.4247,-103.549,344.01,-0.073151,335.081,0.08
10.1771,31.9892,-101.484,344.796,0.0124227,332.139,0.09
11.2714,35.5551,-99.4238,345.596,0.110139,329.21,0.1
12.3623,39.122,-97.3696,346.411,0.218204,326.294,0.11
13.45,42.6899,-95.3211,347.241,0.335065,323.392,0.12
14.5352,46.2586,-93.2786,348.085,0.459373,320.504,0.13
15.618,49.8279,-91.2422,348.943,0.589965,317.63,0.14
16.6986,53.3979,-89.2118,349.816,0.725837,314.771,0.15
17.7774,56.9685,-87.1878,350.703,0.866122,311.926,0.16
18.8544,60.5397,-85.17,351.605,1.01008,309.096,0.17
19.9296,64.1114,-83.1588,352.521,1.15706,306.28,0.18
21.003,67.6835,-81.154,353.451,1.30652,303.478,0.19
22.0748,71.2563,-79.156,354.395,1.45798,300.692,0.2
23.1449,74.8295,-77.1646,355.354,1.61104,297.919,0.21
24.2131,78.4032,-75.1801,356.326,1.76535,295.161,0.22
25.2795,81.9775,-73.2026,357.313,1.92061,292.418,0.23
26.344,85.5524,-71.2321,358.314,2.07657,289.689,0.24
27.4064,89.1279,-69.2688,359.328,2.233,286.974,0.25
28.4668,92.704,-67.3127,360.357,2.38971,284.274,0.26
29.5249,96.2808,-65.364,361.399,2.54655,281.588,0.27
30.5806,99.8583,-63.4227,362.455,2.70337,278.915,0.28
31.6339,103.436,-61.4889,363.525,2.86005,276.257,0.29
32.6847,107.015,-59.5628,364.609,3.01649,273.613,0.3
33.7327,110.595,-57.6444,365.706,3.1726,270.982,0.31
34.7779,114.176,-55.7339,366.817,3.3283,268.365,0.32
35.8201,117.757,-53.8313,367.941,3.48351,265.762,0.33
36.8592,121.34,-51.9367,369.079,3.63819,263.172,0.34
37.895,124.923,-50.0502,370.23,3.79228,260.596,0.35
38.9275,128.507,-48.172,371.395,3.94573,258.033,0.36
39.9565,132.092,-46.3021,372.573,4.0985,255.483,0.37
40.9819,135.679,-44.4405,373.764,4.25056,252.946,0.38
42.0034,139.266,-42.5875,374.968,4.40187,250.422,0.39
43.0211,142.854,-40.743,376.186,4.5524,247.911,0.4
44.0347,146.444,-38.9073,377.416,4.70213,245.413,0.41
45.0442,150.035,-37.0803,378.66,4.85103,242.927,0.42
46.0493,153.627,-35.2622,379.916,4.99907,240.454,0.43
47.05,157.22,-33.453,381.185,5.14625,237.994,0.44
48.0461,160.815,-31.6529,382.467,5.29254,235.546,0.45
49.0375,164.411,-29.8619,383.762,5.43792,233.11,0.46
50.024,168.008,-28.0802,385.07,5.58238,230.686,0.47
51.0056,171.606,-26.3078,386.39,5.7259,228.275,0.48
51.9821,175.206,-24.5448,387.722,5.86847,225.875,0.49
52.9534,178.807,-22.7913,389.068,6.01007,223.487,0.5
53.9192,182.41,-21.0474,390.425,6.15069,221.111,0.51
54.8796,186.015,-19.3131,391.795,6.29033,218.747,0.52
55.8344,189.62,-17.5887,393.177,6.42896,216.394,0.53
56.7834,193.227,-15.874,394.571,6.56658,214.052,0.54
57.7266,196.836,-14.1693,395.978,6.70319,211.722,0.55
58.6637,200.447,-12.4747,397.396,6.83876,209.404,0.56
59.5948,204.059,-10.7901,398.827,6.9733,207.096,0.57
60.5196,207.672,-9.11574,400.269,7.1068,204.799,0.58
61.438,211.287,-7.45164,401.724,7.23924,202.514,0.59
62.3499,214.904,-5.79791,403.19,7.37062,200.239,0.6
63.2552,218.523,-4.15462,404.667,7.50094,197.975,0.61
64.1538,222.143,-2.52185,406.157,7.63019,195.721,0.62
65.0456,225.765,-0.899693,407.658,7.75836,193.478,0.63
65.9303,229.388,0.711776,409.17,7.88545,191.246,0.64
66.808,233.013,2.31247,410.694,8.01146,189.024,0.65
67.6784,236.64,3.90232,412.229,8.13638,186.812,0.66
68.5416,240.269,5.48123,413.775,8.26021,184.61,0.67
69.3973,243.9,7.04914,415.333,8.38295,182.419,0.68
70.2454,247.532,8.60595,416.901,8.50459,180.237,0.69
71.0859,251.166,10.1516,418.481,8.62513,178.065,0.7
71.9186,254.802,11.686,420.071,8.74457,175.903,0.71
72.7433,258.44,13.2091,421.673,8.8629,173.751,0.72
73.5601,262.079,14.7207,423.285,8.98014,171.608,0.73
74.3688,265.72,16.221,424.908,9.09627,169.475,0.74
75.1692,269.363,17.7096,426.541,9.21131,167.351,0.75
75.9613,273.008,19.1866,428.185,9.32523,165.237,0.76
76.745,276.655,20.6519,429.839,9.43806,163.131,0.77
77.5201,280.304,22.1055,431.504,9.54979,161.035,0.78
78.2865,283.954,23.5472,433.179,9.66041,158.948,0.79
79.0442,287.606,24.977,434.864,9.76994,156.87,0.8
79.793,291.26,26.3948,436.559,9.87837,154.801,0.81
80.5329,294.916,27.8005,438.265,9.9857,152.74,0.82
81.2636,298.574,29.1941,439.98,10.0919,150.688,0.83
81.9852,302.233,30.5755,441.705,10.1971,148.645,0.84
82.6976,305.895,31.9446,443.44,10.3012,146.61,0.85
83.4005,309.558,33.3013,445.184,10.4042,144.584,0.86
84.094,313.223,34.6457,446.938,10.5061,142.566,0.87
84.7779,316.89,35.9776,448.702,10.6069,140.556,0.88
85.4521,320.558,37.2969,450.475,10.7066,138.554,0.89
86.1165,324.229,38.6036,452.257,10.8053,136.561,0.9
86.7711,327.901,39.8977,454.049,10.9029,134.575,0.91
87.4158,331.575,41.179,455.849,10.9995,132.597,0.92
88.0504,335.25,42.4474,457.659,11.095,130.628,0.93
88.6748,338.928,43.7031,459.478,11.1895,128.666,0.94
89.289,342.607,44.9457,461.305,11.2829,126.711,0.95
89.8929,346.287,46.1754,463.142,11.3752,124.764,0.96
90.4864,349.97,47.3921,464.987,11.4666,122.825,0.97
91.0693,353.654,48.5956,466.84,11.5569,120.893,0.98
91.6417,357.34,49.7859,468.702,11.6461,118.968,0.99
92.2034,361.027,50.963,470.573,11.7344,117.051,1
92.7543,364.717,52.1267,472.451,11.8216,115.141,1.01
93.2944,368.407,53.2772,474.338,11.9079,113.238,1.02
93.8235,372.099,54.4142,476.234,11.9931,111.342,1.03
94.3416,375.793,55.5377,478.137,12.0773,109.453,1.04
94.8486,379.489,56.6477,480.048,12.1606,107.57,1.05
95.3445,383.186,57.7441,481.966,12.2428,105.695,1.06
95.829,386.884,58.8269,483.893,12.3241,103.826,1.07
96.3022,390.584,59.896,485.827,12.4044,101.964,1.08
96.764,394.285,60.9513,487.769,12.4838,100.109,1.09
97.2143,397.988,61.9928,489.718,12.5622,98.2599,1.1
97.653,401.692,63.0205,491.675,12.6396,96.4173,1.11
98.0801,405.397,64.0343,493.638,12.7161,94.5812,1.12
98.4954,409.104,65.0341,495.609,12.7916,92.7513,1.13
98.8989,412.812,66.0198,497.587,12.8662,90.9276,1.14
99.2906,416.522,66.9916,499.572,12.9399,89.1101,1.15
99.6702,420.232,67.9492,501.564,13.0127,87.2986,1.16
100.038,423.944,68.8927,503.562,13.0846,85.4932,1.17
100.393,427.657,69.822,505.568,13.1555,83.6938,1.18
100.737,431.371,70.737,507.579,13.2256,81.9002,1.19
101.068,435.087,71.6377,509.597,13.2947,80.1124,1.2
101.387,438.803,72.5241,511.622,13.363,78.3304,1.21
101.693,442.52,73.3961,513.653,13.4304,76.5541,1.22
101.987,446.239,74.2536,515.689,13.4969,74.7834,1.23
102.269,449.958,75.0967,517.732,13.5625,73.0182,1.24
102.538,453.678,75.9253,519.781,13.6273,71.2586,1.25
102.794,457.4,76.7393,521.836,13.6912,69.5045,1.26
103.038,461.122,77.5388,523.896,13.7543,67.7557,1.27
103.269,464.844,78.3236,525.962,13.8166,66.0123,1.28
103.487,468.568,79.0937,528.033,13.878,64.2742,1.29
103.692,472.292,79.8491,530.11,13.9386,62.5413,1.3
103.885,476.017,80.5897,532.193,13.9983,60.8136,1.31
104.064,479.743,81.3155,534.28,14.0573,59.091,1.32
104.23,483.469,82.0266,536.372,14.1154,57.3736,1.33
104.383,487.196,82.7227,538.47,14.1727,55.6612,1.34
104.523,490.924,83.404,540.572,14.2293,53.9538,1.35
104.65,494.652,84.0703,542.679,14.285,52.2514,1.36
104.764,498.38,84.7216,544.791,14.34,50.554,1.37
104.864,502.108,85.358,546.908,14.3942,48.8615,1.38
104.951,505.837,85.9793,549.029,14.4476,47.174,1.39
105.024,509.567,86.5856,551.154,14.5002,45.4913,1.4
105.084,513.296,87.1767,553.283,14.5521,43.8136,1.41
105.13,517.026,87.7528,555.417,14.6033,42.1407,1.42
105.163,520.756,88.3137,557.555,14.6536,40.4728,1.43
105.182,524.486,88.8594,559.696,14.7033,38.8098,1.44
105.188,528.216,89.3899,561.841,14.7522,37.1519,1.45
105.18,531.946,89.9051,563.991,14.8004,35.499,1.46
105.158,535.676,90.4052,566.143,14.8478,33.8513,1.47
105.122,539.406,90.8899,568.299,14.8946,32.2088,1.48
105.072,543.135,91.3593,570.459,14.9406,30.5718,1.49
105.009,546.865,91.8134,572.622,14.9859,28.9405,1.5
104.931,550.594,92.2521,574.788,15.0305,27.3151,1.51
104.84,554.323,92.6754,576.957,15.0745,25.696,1.52
104.735,558.051,93.0834,579.129,15.1177,24.0836,1.53
104.615,561.779,93.4759,581.304,15.1602,22.4786,1.54
104.482,565.507,93.853,583.481,15.2021,20.8818,1.55
104.334,569.234,94.2146,585.662,15.2433,19.2942,1.56
104.172,572.961,94.5607,587.844,15.2838,17.7174,1.57
103.996,576.686,94.8914,590.029,15.3236,16.1534,1.58
103.806,580.411,95.2065,592.217,15.3628,14.6052,1.59
103.601,584.136,95.5061,594.407,15.4013,13.0772,1.6
103.382,587.859,95.7902,596.598,15.4392,11.576,1.61
103.149,591.582,96.0587,598.792,15.4764,10.112,1.62
102.901,595.304,96.3116,600.987,15.513,8.70208,1.63
102.639,599.025,96.549,603.184,15.549,7.37551,1.64
102.363,602.744,96.7707,605.383,15.5843,6.18371,1.65
102.072,606.463,96.9769,607.584,15.6175,5.21715,1.66
101.767,610.181,97.1674,609.785,15.7836,4.61657,1.67
101.438,613.896,97.3423,611.989,28.3892,4.5182,1.68
